Page ID,Page Name,Disclaimer,Amount Spent (DKK),Number of Ads in Library
103273808037834,Forsvarsministeriet BID,Henrik Møller,1367,2
387013465118442,Ligestillingsministeren,Udenrigsministeriet,1366,70
104562327681348,2xmi Vintage,2xmi Vintage,1363,5
527351247377965,European Committee of the Regions,European Committee of the Regions,1361,99
177609692660255,Niels Flemming Hansen,Hansen Soren Casper Norskov,1360,27
336978259712588,YouGlobe,Helle Thilo,1358,1
231583183664778,Flemming Leer Jakobsen,These ads ran without a disclaimer,1355,7
1380444225377001,Jakob Søgaard Clausen - Dansk Folkeparti,These ads ran without a disclaimer,1351,8
257677064739206,Malte Mathies Løcke,Malte Mathies Løcke,1344,8
102516227851884,blød,Mette Marie Malmros,1344,2
118976521593014,Radikale Venstre - Aabenraa Kommune,These ads ran without a disclaimer,1343,11
1706677639657096,Deloitte,These ads ran without a disclaimer,1343,2
1420242511608655,Kommunistisk Parti Amager,Casper Lund,1342,9
1655677881356935,Socialdemokraterne i Roskilde Kommune,These ads ran without a disclaimer,1341,3
405566659472984,Venstre i Greve,Jesper Kuhre,1339,8
57412872575,Ecouture,These ads ran without a disclaimer,1338,1
26531882197,Peter Westermann,SF Region Hovedstaden,1336,2
186562488426503,Peder Tind,Peder Tind,1336,28
104584587560013,Nader Ashkani,Nader Ashkani,1334,16
116061635098137,Karina Lorentzen Dehnhardt,These ads ran without a disclaimer,1334,1
146836625691029,Nye Borgerlige i Vejle Kommune,These ads ran without a disclaimer,1330,6
183312979158588,René Christensen - Dansk Folkeparti,Christensen Rene Bjorn,1330,9
703543806324512,Vi-partiet,These ads ran without a disclaimer,1325,5
545409268867936,Thomas Vesth - Nye Borgerlige,These ads ran without a disclaimer,1324,6
805591249538694,Enhedslisten Helsingør,These ads ran without a disclaimer,1320,10
115679001869288,Bellahøj kirke,Åse Eilsgaard-Rasmussen,1320,5
104856124676930,Óli M. Lassen - Val 2020,Óli M. Lassen,1317,10
465119200208180,HBO Nordic,These ads ran without a disclaimer,1317,11
437813842938863,"Sebastian Mylsted-Schenstrøm - Venstre, Næstved",These ads ran without a disclaimer,1317,7
687589164666184,MasterClass,These ads ran without a disclaimer,1316,28
1533230256924257,Etergo,These ads ran without a disclaimer,1316,12
109037223810216,Birk Denmark ApS,These ads ran without a disclaimer,1313,3
112217322211800,Psynaps ApS - Kognitive psykologer i Slagelse og København,These ads ran without a disclaimer,1312,2
119578605273247,SF Egedal,Christian Victor P Dagnæs-Hansen,1310,4
183323781717322,SF Lejre,SF Lejre,1310,6
925932494102782,Karen Ellemann,These ads ran without a disclaimer,1302,7
1401873849908337,Andreas Weidinger,Andreas Weidinger,1300,3
275973012527971,Rabih Azad-Ahmad,Rabih Azad-Ahmad,1300,2
447060219150041,Mikkel Molin - Venstre,These ads ran without a disclaimer,1300,3
103369033067277,NOAH,NOAH,1300,6
323452711195305,Rasmus Nordqvist,Rasmus Nordqvist,1300,6
238369407625,CPH PIX,CPH PIX,1300,4
2630196610383855,Ken Patrick Petersson Alternativet,These ads ran without a disclaimer,1293,1
1601456100179238,3bustilbud.dk,Daniel Jensen,1291,2
1434894720136798,Alternativet Nordjylland,These ads ran without a disclaimer,1290,4
300381796727028,Socialdemokratiet Horsens Kommune,Boesen Andreas,1287,10
1697911603855566,Nye Borgerlige Frederikshavn Kommune,These ads ran without a disclaimer,1286,10
127241400659146,SF Varde,Poulsen Gunner Kjerulf,1286,8
112524205489697,Fredericia Dagblad,These ads ran without a disclaimer,1278,3
1838832583003746,Grøn Fjernvarme,These ads ran without a disclaimer,1276,2
475534439178627,U Press,U Press,1275,5
101714535126256,Rune Robert Friis - Fælles om Haderslev Kommune,Friis Rune Robert,1273,8
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,1267,52
1679159822318963,Maistic - Komposterbart & Plastfrit,These ads ran without a disclaimer,1257,5
183312979158588,René Christensen - Dansk Folkeparti,These ads ran without a disclaimer,1255,11
1788005264810051,Organisationen Danske Museer,Organisationen Danske Museer,1255,10
676692975786082,Fun Games For Free,These ads ran without a disclaimer,1255,1
1567110516861570,København for Mangfoldighed,Davali Yasmin,1253,2
757264734418842,Everpress,These ads ran without a disclaimer,1252,1
112633193819589,Nicolaj Aarøe,Nicolaj Fast Aarøe,1250,6
405658566202892,Henrik Rønnow i Haderslev Byråd,Henrik Rønnow,1250,7
244552628987452,Nøvlingskov Efterskole,These ads ran without a disclaimer,1250,1
329580093814941,Between Music,Between Music,1249,3
1814118358869177,MiWire,These ads ran without a disclaimer,1246,4
1866314490051271,Henning Dam,Noah Solkær,1245,5
110339967042411,LastObject,These ads ran without a disclaimer,1242,14
418179784893842,Enhedslisten Hillerød,These ads ran without a disclaimer,1240,3
181862702157220,GRO SELV,GRO SELV,1240,2
808544892626888,Herning Krisecenter,Kirsten Kronborg,1240,5
100106788292083,Tech Solutions,These ads ran without a disclaimer,1236,1
274355482686293,Jan Johansen,These ads ran without a disclaimer,1235,3
1049258185160006,Maja Torp - Politiker,These ads ran without a disclaimer,1234,6
169900309711559,SE Energi & Klima,These ads ran without a disclaimer,1233,41
184489088324357,Herning Folkeblad,These ads ran without a disclaimer,1232,11
2012854168991855,Radikale Venstre Lemvig,These ads ran without a disclaimer,1230,14
560816180619496,MentorDanmark,These ads ran without a disclaimer,1228,1
298161863627043,Gustav Juul,Gustav Juul,1226,7
146960692020792,Vi Elsker,These ads ran without a disclaimer,1224,1
629978063852526,Lasse Vogel Andersen,These ads ran without a disclaimer,1224,2
113405560064537,Gavek.dk,Rehman Dar,1223,41
1853495178284518,MBRC,These ads ran without a disclaimer,1220,25
529994747037287,Kræftens Bekæmpelse Lokalafdeling i Kolding,These ads ran without a disclaimer,1216,25
312681889666081,Venstre Nordfyn,VenstreiNordfynsKommune,1213,9
427488681155799,IT-Genbrug - en del af Huset Venture,These ads ran without a disclaimer,1211,3
476155699422134,Designbysi,These ads ran without a disclaimer,1211,9
1058274964234684,"Atli S. Justinussen, Býraðslimur",These ads ran without a disclaimer,1209,11
1057712984365999,"Michael Tøgersen, politiker, V",Michael Bomholt Tøgersen,1200,4
275313749252200,Jacob Isøe Klærke - SF,Jacob Isøe Klærke,1200,6
1738213969812128,Socialdemokratiet i Svendborg kommune,Søren Mortensen,1200,2
67571270393,Red Barnet,Alinea,1200,1
111330269562332,Anders Winnerskjold,Konradsen Anders Winnerskjold,1200,11
101235648581787,Stem på Jens Hald Til Tryghedsgruppen,Jens Hald,1200,4
390844117614490,Dansk Folkeparti Ikast-Brande,These ads ran without a disclaimer,1200,2
216926878815864,Steffen Daugaard - byrådsmedlem,These ads ran without a disclaimer,1200,2
1565785566974908,Anahita Malakians,These ads ran without a disclaimer,1200,1
291027478289432,Flere Med,Flere Med v/ Mattias Friis,1199,4
205520736251918,Leon Sebbelin - borgmester i Rebild,Sebbelin Leon,1199,19
100493445191761,Menighedslisten - Tradition & fornyelse,Thomas Ingemansen,1197,7
116206531782887,Wise,These ads ran without a disclaimer,1192,2
300913513399349,Familiestøtten,These ads ran without a disclaimer,1190,3
460077077407063,Venstre i København,These ads ran without a disclaimer,1190,3
1882801931995870,Fri af Misbrug Familierådgivning,Foreningen Fri af Misbrug,1183,5
624997597617239,Christian Poll,These ads ran without a disclaimer,1182,11
531718860231670,"Refugees Welcome, Danmark",These ads ran without a disclaimer,1180,4
1316683885129712,graae_aarhus,These ads ran without a disclaimer,1180,11
458380827831211,Lucas Zukunft,Zukunft Lucas Emil,1179,15
208587222546570,Trampolinhuset,Trampolinhuset,1176,1
154481054607727,Naranjas del Carmen - naranjasdelcarmen.com,These ads ran without a disclaimer,1175,1
1290688527749987,Hans Blaaberg,Hans Blaaberg,1172,27
312567513172,Tufina Watches,These ads ran without a disclaimer,1162,1
101118985213171,"Jan B. Larsen i byrådet - KV21 - Venstre, Køge kommune","Venstre, Køge kommune",1160,7
529073117142827,Enhedslisten FuresØ,These ads ran without a disclaimer,1160,5
350866738683031,"Eddi Meier, 2. suppl. - S, Furesø Byråd",Eddi Meier,1160,4
415341115213431,Intact Denmark - Forening mod omskæring af børn,These ads ran without a disclaimer,1159,2
453515258530401,Se Lige Ud - Partiet der arbejder for de offentlige ansatte,These ads ran without a disclaimer,1154,5
183312979158588,René Christensen - Dansk Folkeparti,René Christensen,1154,16
100234361384886,Sundolitt Danmark,These ads ran without a disclaimer,1153,4
550094305460510,RO100 Copenhaga,RO100 Copenhaga,1150,3
143232155749217,Morten Løkkegaard,Morten Løkkegaard,1149,3
1113728418696007,SF Region Hovedstaden,Ahlberg Tom Anders,1149,5
168379683243170,Dansk Kulturinstitut / Danish Cultural Institute,Dansk Kulturinstitut,1146,8
1492391310793372,Ken Kristensen,These ads ran without a disclaimer,1143,10
1835016483424608,Kurt Josefsen - byrådskandidat Venstre,Kurt Josefsen,1143,3
257493930944630,Sydhavn Sogn,These ads ran without a disclaimer,1141,6
134752500216773,3F Søhøjlandet,Kai Høstrup,1138,3
211869192501160,Medietrends.dk,These ads ran without a disclaimer,1137,3
101251714911802,Jesper Veiby - KD,Jesper Veiby,1137,15
102580711413541,KV’21 stem på Barbara Krarup Hansen,Lisbeth Hansen,1133,7
610370852321794,Konservative - Fredensborg,Anne Grønning,1131,5
1489156124450137,SF i Assens kommune,Poul Erik Kristiansen,1129,6
350866738683031,"Eddi Meier, 2. suppl. - S, Furesø Byråd",These ads ran without a disclaimer,1128,4
173127909402047,Hjertets parti,These ads ran without a disclaimer,1128,5
182073298490036,Gaia,These ads ran without a disclaimer,1125,6
101419105324681,Newz for all,These ads ran without a disclaimer,1125,5
1474716729464407,Per Frost Henriksen,These ads ran without a disclaimer,1121,5
431348403656763,Elsebeth Mercedis Gunnleygsdóttur - Fólkaflokkurin,These ads ran without a disclaimer,1119,24
397094903687472,Mai Mercado,These ads ran without a disclaimer,1116,2
1396459723941912,Christian Rabjerg Madsen,These ads ran without a disclaimer,1111,5
47908701568,Søren Søndergaard,These ads ran without a disclaimer,1111,3
416155548447857,Fælleslisten,Svingfjer,1110,13
179607612174511,Venstre i Horsens Kommune,Lars Jensen,1108,4
145194885519706,Kulturværftet,These ads ran without a disclaimer,1107,1
278534775944682,Bjarke Kværnø,These ads ran without a disclaimer,1106,5
2321743194735173,KD-politiker Margit Lund-Cramer,KD-politiker Margit Lund-Cramer,1101,9
577025295827304,Folkets Klimamarch København,These ads ran without a disclaimer,1101,2
1497190180404355,Kira Marie Peter-Hansen,SF Ungdom,1100,2
1320982537920670,Anna Overlund,Overlund-Sorensen,1100,6
935585416526170,Bo Nygaard Larsen - politiker,Bo Nygaard Larsen - politiker,1098,9
1380444225377001,Jakob Søgaard Clausen - Dansk Folkeparti,Clausen Jakob Sogaard,1095,17
2321743194735173,KD-politiker Margit Lund-Cramer,Lund-Cramer Margit,1093,9
192165855011121,Nye Borgerlige Ikast Brande,Bachmann Thomas,1092,6
429567053787949,Kjeld Thrane - de Konservative,Kjeld Thrane,1089,16
133297513365496,Enhedslisten Nørrebro,These ads ran without a disclaimer,1088,4
112488380887035,Bjørk Lange Kristensen,Bjørk Kristensen,1082,5
369420636431736,Open Doors Danmark,These ads ran without a disclaimer,1082,9
718246061647846,Theis Rubinke Sørensen,Sorensen Theis Rubinke,1080,6
415037695186382,Historiker Anders Lundt Hansen,Hansen Anders Lundt,1080,9
117580505339347,Dansk Folkeparti Svendborg,Larsen Marianne Mix,1080,13
509759669793220,Uwe Max Jensen,These ads ran without a disclaimer,1080,21
1875899649300807,Toms,These ads ran without a disclaimer,1079,3
1385087014884354,Pernelle Jensen,Pernelle Jensen,1074,8
1667366646866527,Mads Panny,Mads Panny,1071,9
163693837526135,Ann Lindhardt,Lindhardt Ann Lindgren,1069,14
200453357550874,Neural,Neural AI Dansk Selskab for Kunstig Intelligens,1068,4
32835346254,Refurb.dk - Genbrugt it,These ads ran without a disclaimer,1068,21
511936635532121,Mette Skautrup - Konservative i Aarhus,Mette Skautrup,1065,8
141469835910081,COWI,These ads ran without a disclaimer,1064,16
1987954044580914,Jakob Thiemann - politiker,Thiemann Jakob Hojfeldt,1060,5
1779593438770497,Rune Scharff Andreasen,Andreasen Rune Scharff,1059,6
190273501371925,Anne Sophie Callesen,These ads ran without a disclaimer,1054,4
214174819176985,Anna Brændemose,Ostergaard Anna Brændemose,1051,5
1711738432415298,Eliaskirken,Martin Poulsen,1050,6
328044664447825,Værløse sogn,Jesper Sundgaard,1050,6
130494840642224,Mette Gjerskov - Socialdemokratiet,These ads ran without a disclaimer,1049,7
174049776586236,Poco Picante,These ads ran without a disclaimer,1049,1
188240114912811,Mikkel Holm-Pedersen,Holm-Pedersen Mikkel,1049,2
797914366929069,Mia Nyegaard,Mia Nyegaard,1047,12
472848442798724,Socialdemokratiet i Ringkøbing-Skjern,These ads ran without a disclaimer,1043,10
139496242732786,Solid Holbæk,These ads ran without a disclaimer,1042,6
108739547717990,Lone Clausen,Lone Clausen,1040,8
190124071661,SF Hillerød,These ads ran without a disclaimer,1039,5
297360870355301,Socialdemokratiet - 3. kreds Indre By og Christianshavn,These ads ran without a disclaimer,1039,3
644556869385547,Demokrati i Skolen,Martin Johansen,1039,8
198132343554248,Venstre i Køge,Kristensen Ken,1038,11
2676602355684074,LastSwab,These ads ran without a disclaimer,1037,204
1695279804109365,Ditte Helene Rasmussen,These ads ran without a disclaimer,1035,2
129798890540357,Danmarks Lærerforening Kreds 80,DLF Kreds80,1033,6
1439131106299682,Enhedslisten Tårnby/Dragør,Hendriksen Jan,1032,2
105298734723652,Anette Bæk SF-Hjørring,Anette Bæk,1030,8
393870368077595,Rune Osmundsen,Osmundsen Rune Frosig,1030,5
211734319000635,Hans Henrik Sørensen,These ads ran without a disclaimer,1029,7
533647596693545,Glen Madsen,These ads ran without a disclaimer,1029,5
297528476944267,Roskilde Gymnasium,These ads ran without a disclaimer,1027,1
377275742647833,SCO cykler,These ads ran without a disclaimer,1027,1
108167227325373,Hvor er far? - bevægelsen for ligestillet forældreskab,Hvor er far?,1026,3
205592606595590,Dansk Folkeparti Furesø lokalafdeling,Carsten Svensson,1026,9
115062095331146,Konservative i Rudersdal,Konservative i Rudersdal,1026,3
842261215920436,CarlsenPuls,These ads ran without a disclaimer,1025,5
358102574347013,Kenneth Kristensen Berth,These ads ran without a disclaimer,1022,3
1297592467021317,Professionshøjskolen Absalon,These ads ran without a disclaimer,1019,1
523350244348120,Python Pro,Python Pro,1019,13
276914779039093,Horsens Teaterfestival,These ads ran without a disclaimer,1017,1
126484894599525,Silas Drejer - Byrådsmedlem,These ads ran without a disclaimer,1017,1
197941660974477,Gestelev Fotografi,Olsson Ronni Mike,1014,2
107002862696808,Oddset - Danske Spil,These ads ran without a disclaimer,1013,1
550512865030230,Promissio,These ads ran without a disclaimer,1010,10
1870254929858136,Sigurd Agersnap,Gustavson Sigurd Agersnap,1009,12
370668883092191,Go Global Folkekirkens Nødhjælp,These ads ran without a disclaimer,1008,5
781705591950005,Bilbranchen,Dansk Industri - DI,1007,2
103069521430450,Røde Kors Butik Odense - Østerbro,Røde Kors Odense,1005,3
105084058066399,Frivillige i Nathanaels Kirke,Jimmy Damsgård,1003,6
494156700605824,CREME FRAICHE,These ads ran without a disclaimer,1002,1
189632257837127,Lægeforeningen,These ads ran without a disclaimer,1000,1
114131959993131,Brugsforeningen TRYG,Brugsforeningen TRYG,1000,2
105208574382757,Bedsteforældrenes Klimaaktion Silkeborg,Andersen Mikkel Zøllner,1000,1
965280216972710,Pling,These ads ran without a disclaimer,1000,1
311749575543291,Bedre Psykiatri - København,Bedre Psykiatri - København,1000,1
1850573758535373,Eattoday - Food & Drinks,These ads ran without a disclaimer,1000,1
341194863024937,Jonas Ghiyati,These ads ran without a disclaimer,1000,1
519677024898789,Stinus Lindgreen - Radikale Venstre,These ads ran without a disclaimer,1000,2
103534311054872,Bedre Psykiatri - Lokalafdeling Rodovre / Glostrup,Bedre Psykiatri - Lokalafdeling Rødovre/Glostrup,1000,1
416177861804380,Sonja Marie Jensen,Sonja Jensen,1000,1
280179865470192,Revolt,REVOLT x CPH 2021,1000,1
109217452576999,Konventum - Kurser & Uddannelser,These ads ran without a disclaimer,1000,1
414048915331046,Socialdemokraterne i Helsingør Kommune,Socialdemokraterne i Helsingør Kommune,1000,2
219366052086824,Tunngavik - Forfatningskommissionen,These ads ran without a disclaimer,1000,1
446140218736114,Himmerland Boligforening,These ads ran without a disclaimer,1000,4
603931489625758,Jeppe Hedegaard Sørensen - B - Jeg vil samle Sjælland og øerne,Sørensen Jeppe Hedegaard,1000,4
302430309859808,Batavia Media,Andreas Hansen,1000,1
378320186282553,Bedre Psykiatri - Køge/Faxe/Stevns,Arly John Eskildsen,1000,1
778870692255037,Jane Christensen  Folketingskandidat 2019,Christensen Jane,1000,3
2086240905000235,Lasse Holm Grønning,Grønning Lasse Holm,1000,1
252386374792629,"Radikale Venstre, Køge",These ads ran without a disclaimer,1000,9
225856670877945,Bedre Psykiatri Vordingborg,Arly John Eskildsen,1000,1
